country,brand_name,month,months_postgx,volume
COUNTRY_PHARMACY_ID,AI-0114,Apr,3,1855.0
COUNTRY_PHARMACY_ID,AI-0114,May,4,2716.0
COUNTRY_PHARMACY_ID,AI-0114,Jun,5,4039.0
COUNTRY_PHARMACY_ID,AI-0114,Jul,6,3238.0
COUNTRY_PHARMACY_ID,AI-0114,Aug,7,5282.0
COUNTRY_PHARMACY_ID,AI-0114,Sep,8,4189.0
COUNTRY_PHARMACY_ID,AI-0114,Oct,9,4403.0
COUNTRY_PHARMACY_ID,AI-0114,Nov,10,4371.0
COUNTRY_PHARMACY_ID,AI-0114,Dec,11,4706.0
COUNTRY_PHARMACY_ID,AI-0115,Jan,0,1.0
COUNTRY_PHARMACY_ID,AI-0115,Feb,1,15.0
COUNTRY_PHARMACY_ID,AI-0115,Mar,2,12.0
COUNTRY_PHARMACY_ID,AI-0118,Jan,0,245.0
COUNTRY_PHARMACY_ID,AI-0118,Feb,1,250.0
COUNTRY_PHARMACY_ID,AI-0118,Mar,2,5.0
COUNTRY_PHARMACY_ID,AI-0119,Jan,0,12.0
COUNTRY_PHARMACY_ID,AI-0119,Feb,1,1.0
COUNTRY_PHARMACY_ID,AI-0119,Apr,2,1.0
COUNTRY_PHARMACY_ID,AI-0119,Aug,3,2.0
COUNTRY_PHARMACY_ID,AI-0120,Jan,0,15.0
COUNTRY_PHARMACY_ID,AI-0120,Feb,1,1726.0
COUNTRY_PHARMACY_ID,AI-0120,Mar,2,1616.0
COUNTRY_PHARMACY_ID,AI-0120,Apr,3,1354.0
COUNTRY_PHARMACY_ID,AI-0120,May,4,1355.0
COUNTRY_PHARMACY_ID,AI-0120,Jun,5,1996.0
COUNTRY_PHARMACY_ID,AI-0120,Jul,6,1574.0
COUNTRY_PHARMACY_ID,AI-0120,Aug,7,2193.0
COUNTRY_PHARMACY_ID,AI-0120,Sep,8,2586.0
COUNTRY_PHARMACY_ID,AI-0120,Oct,9,2737.0
COUNTRY_PHARMACY_ID,AI-0120,Nov,10,2694.0
COUNTRY_PHARMACY_ID,AI-0120,Dec,11,2456.0
COUNTRY_PHARMACY_ID,AI-0125,Jan,0,33.0
COUNTRY_PHARMACY_ID,AI-0125,Feb,1,25.0
COUNTRY_PHARMACY_ID,AI-0125,Mar,2,6.0
COUNTRY_PHARMACY_ID,AI-0125,Apr,3,16.0
COUNTRY_PHARMACY_ID,AI-0125,May,4,37.0
COUNTRY_PHARMACY_ID,AI-0125,Jun,5,37.0
COUNTRY_PHARMACY_ID,AI-0125,Aug,6,20.0
COUNTRY_PHARMACY_ID,AI-0125,Sep,7,19.0
COUNTRY_PHARMACY_ID,AI-0125,Oct,8,41.0
COUNTRY_PHARMACY_ID,AI-0125,Nov,9,1.0
COUNTRY_PHARMACY_ID,AI-0125,Dec,10,22.0
COUNTRY_PHARMACY_ID,AI-0127,Jan,0,3.0
COUNTRY_PHARMACY_ID,AI-0127,Feb,1,2.0
COUNTRY_PHARMACY_ID,AI-0127,Mar,2,1.0
COUNTRY_PHARMACY_ID,AI-0127,Apr,3,5.0
COUNTRY_PHARMACY_ID,AI-0127,May,4,13.0
COUNTRY_PHARMACY_ID,AI-0127,Jun,5,2.0
COUNTRY_PHARMACY_ID,AI-0127,Sep,6,3.0
COUNTRY_PHARMACY_ID,AI-0127,Dec,7,2.0
COUNTRY_PHARMACY_ID,AI-0129,Jan,0,2.0
COUNTRY_PHARMACY_ID,AI-0129,Mar,1,1.0
COUNTRY_PHARMACY_ID,AI-0129,Apr,2,3.0
COUNTRY_PHARMACY_ID,AI-0129,May,3,1.0
COUNTRY_PHARMACY_ID,AI-0129,Jun,4,1.0
COUNTRY_PHARMACY_ID,AI-0129,Jul,5,4.0
COUNTRY_PHARMACY_ID,AI-0129,Aug,6,2.0
COUNTRY_PHARMACY_ID,AI-0129,Sep,7,1.0
COUNTRY_PHARMACY_ID,AI-0129,Nov,8,3.0
COUNTRY_PHARMACY_ID,AI-0129,Dec,9,1.0
COUNTRY_PHARMACY_ID,AI-0132,Feb,0,7.0
COUNTRY_PHARMACY_ID,AI-0132,Apr,1,30.0
COUNTRY_PHARMACY_ID,AI-0132,Jun,2,63.0
COUNTRY_PHARMACY_ID,AI-0132,Jul,3,128.0
COUNTRY_PHARMACY_ID,AI-0132,Aug,4,44.0
COUNTRY_PHARMACY_ID,AI-0132,Sep,5,213.0
COUNTRY_PHARMACY_ID,AI-0132,Oct,6,178.0
COUNTRY_PHARMACY_ID,AI-0132,Nov,7,90.0
COUNTRY_PHARMACY_ID,AI-0132,Dec,8,126.0
COUNTRY_PHARMACY_ID,AI-0134,Jan,0,20.0
COUNTRY_PHARMACY_ID,AI-0134,Feb,1,12.0
COUNTRY_PHARMACY_ID,AI-0134,Mar,2,9.0
COUNTRY_PHARMACY_ID,AI-0134,Apr,3,22.0
COUNTRY_PHARMACY_ID,AI-0134,May,4,6.0
COUNTRY_PHARMACY_ID,AI-0134,Nov,5,4.0
COUNTRY_PHARMACY_ID,AI-0134,Dec,6,42.0
COUNTRY_PHARMACY_ID,AI-0135,Feb,0,27.0
COUNTRY_PHARMACY_ID,AI-0135,Mar,1,89.0
COUNTRY_PHARMACY_ID,AI-0135,Apr,2,99.0
COUNTRY_PHARMACY_ID,AI-0135,May,3,145.0
COUNTRY_PHARMACY_ID,AI-0135,Jun,4,163.0
COUNTRY_PHARMACY_ID,AI-0135,Jul,5,151.0
COUNTRY_PHARMACY_ID,AI-0135,Aug,6,181.0
COUNTRY_PHARMACY_ID,AI-0135,Sep,7,290.0
COUNTRY_PHARMACY_ID,AI-0135,Oct,8,220.0
COUNTRY_PHARMACY_ID,AI-0135,Nov,9,136.0
COUNTRY_PHARMACY_ID,AI-0135,Dec,10,255.0
COUNTRY_PHARMACY_ID,AI-0137,Feb,0,4.0
COUNTRY_PHARMACY_ID,AI-0137,Mar,1,2.0
COUNTRY_PHARMACY_ID,AI-0137,Apr,2,3.0
COUNTRY_PHARMACY_ID,AI-0137,May,3,3.0
COUNTRY_PHARMACY_ID,AI-0137,Jun,4,5.0
COUNTRY_PHARMACY_ID,AI-0137,Jul,5,7.0
COUNTRY_PHARMACY_ID,AI-0137,Aug,6,4.0
COUNTRY_PHARMACY_ID,AI-0137,Sep,7,7.0
COUNTRY_PHARMACY_ID,AI-0137,Oct,8,3.0
COUNTRY_PHARMACY_ID,AI-0137,Nov,9,8.0
COUNTRY_PHARMACY_ID,AI-0137,Dec,10,6.0
COUNTRY_PHARMACY_ID,AI-0138,Jul,0,10.0
COUNTRY_PHARMACY_ID,AI-0138,Oct,1,90.0
COUNTRY_PHARMACY_ID,AI-0138,Nov,2,90.0
COUNTRY_PHARMACY_ID,AI-0143,Jan,0,6.0
COUNTRY_PHARMACY_ID,AI-0143,Feb,1,9.0
COUNTRY_PHARMACY_ID,AI-0143,Mar,2,12.0
COUNTRY_PHARMACY_ID,AI-0143,Apr,3,25.0
COUNTRY_PHARMACY_ID,AI-0143,May,4,21.0
COUNTRY_PHARMACY_ID,AI-0143,Jun,5,36.0
COUNTRY_PHARMACY_ID,AI-0143,Jul,6,31.0
COUNTRY_PHARMACY_ID,AI-0143,Aug,7,49.0
COUNTRY_PHARMACY_ID,AI-0143,Sep,8,57.0
COUNTRY_PHARMACY_ID,AI-0143,Oct,9,37.0
COUNTRY_PHARMACY_ID,AI-0143,Nov,10,40.0
COUNTRY_PHARMACY_ID,AI-0143,Dec,11,31.0
COUNTRY_PHARMACY_ID,AI-0144,Jan,0,3.0
COUNTRY_PHARMACY_ID,AI-0144,Feb,1,6.0
COUNTRY_PHARMACY_ID,AI-0144,Mar,2,4.0
COUNTRY_PHARMACY_ID,AI-0144,Apr,3,1.0
COUNTRY_PHARMACY_ID,AI-0144,May,4,6.5
COUNTRY_PHARMACY_ID,AI-0144,Jun,5,7.0
COUNTRY_PHARMACY_ID,AI-0144,Jul,6,5.0
COUNTRY_PHARMACY_ID,AI-0144,Aug,7,5.0
COUNTRY_PHARMACY_ID,AI-0144,Sep,8,8.0
COUNTRY_PHARMACY_ID,AI-0144,Nov,9,4.0
COUNTRY_PHARMACY_ID,AI-0144,Dec,10,0.5
COUNTRY_PHARMACY_ID,AI-0147,Jan,0,83.0
COUNTRY_PHARMACY_ID,AI-0147,Feb,1,110.0
COUNTRY_PHARMACY_ID,AI-0147,Mar,2,148.0
COUNTRY_PHARMACY_ID,AI-0147,Apr,3,162.0
COUNTRY_PHARMACY_ID,AI-0147,May,4,103.0
COUNTRY_PHARMACY_ID,AI-0147,Jun,5,131.0
COUNTRY_PHARMACY_ID,AI-0147,Jul,6,35.0
COUNTRY_PHARMACY_ID,AI-0147,Aug,7,124.0
COUNTRY_PHARMACY_ID,AI-0147,Sep,8,211.0
COUNTRY_PHARMACY_ID,AI-0147,Oct,9,160.0
COUNTRY_PHARMACY_ID,AI-0147,Nov,10,60.0
COUNTRY_PHARMACY_ID,AI-0147,Dec,11,57.0
COUNTRY_PHARMACY_ID,AI-0150,Jan,0,14.0
COUNTRY_PHARMACY_ID,AI-0150,Feb,1,23.0
COUNTRY_PHARMACY_ID,AI-0150,Mar,2,13.0
COUNTRY_PHARMACY_ID,AI-0150,May,3,6.0
COUNTRY_PHARMACY_ID,AI-0150,Jul,4,17.0
COUNTRY_PHARMACY_ID,AI-0150,Aug,5,18.0
COUNTRY_PHARMACY_ID,AI-0150,Sep,6,34.0
COUNTRY_PHARMACY_ID,AI-0150,Oct,7,36.0
COUNTRY_PHARMACY_ID,AI-0150,Nov,8,31.0
COUNTRY_PHARMACY_ID,AI-0150,Dec,9,98.0
COUNTRY_PHARMACY_ID,AI-0154,Jan,0,7.0
COUNTRY_PHARMACY_ID,AI-0154,Mar,1,7.0
COUNTRY_PHARMACY_ID,AI-0155,Jan,0,8.0
COUNTRY_PHARMACY_ID,AI-0155,Feb,1,5.0
COUNTRY_PHARMACY_ID,AI-0155,Mar,2,4.0
COUNTRY_PHARMACY_ID,AI-0155,Dec,3,1.0
COUNTRY_PHARMACY_ID,AI-0156,Jan,0,1488.0
COUNTRY_PHARMACY_ID,AI-0156,Feb,1,2062.0
COUNTRY_PHARMACY_ID,AI-0156,Mar,2,1675.0
COUNTRY_PHARMACY_ID,AI-0156,Apr,3,2544.0
COUNTRY_PHARMACY_ID,AI-0156,May,4,1793.0
COUNTRY_PHARMACY_ID,AI-0156,Jun,5,3329.0
COUNTRY_PHARMACY_ID,AI-0156,Jul,6,2533.0
COUNTRY_PHARMACY_ID,AI-0156,Aug,7,3282.0
COUNTRY_PHARMACY_ID,AI-0156,Sep,8,3444.0
COUNTRY_PHARMACY_ID,AI-0156,Oct,9,3720.0
COUNTRY_PHARMACY_ID,AI-0156,Nov,10,2803.0
COUNTRY_PHARMACY_ID,AI-0156,Dec,11,3698.0
COUNTRY_PHARMACY_ID,AI-0158,Aug,0,4.0
COUNTRY_PHARMACY_ID,AI-0159,May,0,2.0
COUNTRY_PHARMACY_ID,AI-0159,Jun,1,2.0
COUNTRY_PHARMACY_ID,AI-0159,Jul,2,1.0
COUNTRY_PHARMACY_ID,AI-0159,Aug,3,1.0
COUNTRY_PHARMACY_ID,AI-0159,Sep,4,1.0
COUNTRY_PHARMACY_ID,AI-0159,Oct,5,3.0
COUNTRY_PHARMACY_ID,AI-0159,Dec,6,1.0
COUNTRY_PHARMACY_ID,AI-0161,Jan,0,5.0
COUNTRY_PHARMACY_ID,AI-0161,Feb,1,19.0
COUNTRY_PHARMACY_ID,AI-0161,Mar,2,54.0
COUNTRY_PHARMACY_ID,AI-0161,Apr,3,56.0
COUNTRY_PHARMACY_ID,AI-0161,May,4,10.0
COUNTRY_PHARMACY_ID,AI-0161,Jun,5,10.0
COUNTRY_PHARMACY_ID,AI-0161,Jul,6,19.0
COUNTRY_PHARMACY_ID,AI-0161,Aug,7,24.0
COUNTRY_PHARMACY_ID,AI-0161,Sep,8,27.0
COUNTRY_PHARMACY_ID,AI-0161,Oct,9,41.0
COUNTRY_PHARMACY_ID,AI-0161,Nov,10,27.0
COUNTRY_PHARMACY_ID,AI-0161,Dec,11,9.0
COUNTRY_PHARMACY_ID,AI-0162,Jan,0,198.0
COUNTRY_PHARMACY_ID,AI-0162,Feb,1,288.0
COUNTRY_PHARMACY_ID,AI-0162,Mar,2,244.0
COUNTRY_PHARMACY_ID,AI-0162,Apr,3,265.0
COUNTRY_PHARMACY_ID,AI-0162,May,4,275.0
COUNTRY_PHARMACY_ID,AI-0162,Jun,5,310.0
COUNTRY_PHARMACY_ID,AI-0162,Jul,6,127.0
COUNTRY_PHARMACY_ID,AI-0162,Aug,7,214.0
COUNTRY_PHARMACY_ID,AI-0162,Sep,8,124.0
COUNTRY_PHARMACY_ID,AI-0162,Oct,9,222.0
COUNTRY_PHARMACY_ID,AI-0162,Nov,10,70.0
COUNTRY_PHARMACY_ID,AI-0162,Dec,11,127.0
COUNTRY_PHARMACY_ID,AI-0163,Mar,0,13.0
COUNTRY_PHARMACY_ID,AI-0164,Mar,0,2.0
COUNTRY_PHARMACY_ID,AI-0164,Apr,1,19.0
COUNTRY_PHARMACY_ID,AI-0164,May,2,23.0
COUNTRY_PHARMACY_ID,AI-0164,Jun,3,11.0
COUNTRY_PHARMACY_ID,AI-0164,Jul,4,10.0
COUNTRY_PHARMACY_ID,AI-0164,Aug,5,16.0
COUNTRY_PHARMACY_ID,AI-0164,Sep,6,27.0
COUNTRY_PHARMACY_ID,AI-0164,Oct,7,25.0
COUNTRY_PHARMACY_ID,AI-0164,Nov,8,14.0
COUNTRY_PHARMACY_ID,AI-0164,Dec,9,6.0
COUNTRY_PHARMACY_ID,AI-0165,Mar,0,8.0
COUNTRY_PHARMACY_ID,AI-0165,Apr,1,10.0
COUNTRY_PHARMACY_ID,AI-0165,May,2,15.0
COUNTRY_PHARMACY_ID,AI-0165,Jun,3,7.0
COUNTRY_PHARMACY_ID,AI-0165,Jul,4,7.0
COUNTRY_PHARMACY_ID,AI-0165,Aug,5,11.0
COUNTRY_PHARMACY_ID,AI-0165,Sep,6,16.0
COUNTRY_PHARMACY_ID,AI-0165,Oct,7,16.0
COUNTRY_PHARMACY_ID,AI-0165,Nov,8,10.0
COUNTRY_PHARMACY_ID,AI-0165,Dec,9,5.0
COUNTRY_PHARMACY_ID,AI-0167,Feb,0,2.0
COUNTRY_PHARMACY_ID,AI-0167,Apr,1,8.0
COUNTRY_PHARMACY_ID,AI-0167,May,2,1.0
COUNTRY_PHARMACY_ID,AI-0167,Jun,3,2.0
COUNTRY_PHARMACY_ID,AI-0167,Aug,4,1.0
COUNTRY_PHARMACY_ID,AI-0167,Sep,5,1.0
COUNTRY_PHARMACY_ID,AI-0167,Nov,6,2.0
COUNTRY_PHARMACY_ID,AI-0167,Dec,7,1.0
COUNTRY_PHARMACY_ID,AI-0174,Jan,0,3.0
COUNTRY_PHARMACY_ID,AI-0174,Feb,1,2.0
COUNTRY_PHARMACY_ID,AI-0174,Mar,2,6.0
COUNTRY_PHARMACY_ID,AI-0174,Apr,3,2.0
COUNTRY_PHARMACY_ID,AI-0174,May,4,6.0
COUNTRY_PHARMACY_ID,AI-0174,Jun,5,3.0
COUNTRY_PHARMACY_ID,AI-0174,Jul,6,6.0
COUNTRY_PHARMACY_ID,AI-0174,Aug,7,103.0
COUNTRY_PHARMACY_ID,AI-0174,Sep,8,8.0
COUNTRY_PHARMACY_ID,AI-0174,Oct,9,7.0
COUNTRY_PHARMACY_ID,AI-0174,Nov,10,6.0
COUNTRY_PHARMACY_ID,AI-0174,Dec,11,5.0
COUNTRY_PHARMACY_ID,AI-0176,Feb,0,26.0
COUNTRY_PHARMACY_ID,AI-0176,Mar,1,62.0
COUNTRY_PHARMACY_ID,AI-0176,Nov,2,6.0
COUNTRY_PHARMACY_ID,AI-0178,Jan,0,3.0
COUNTRY_PHARMACY_ID,AI-0178,Feb,1,5.0
COUNTRY_PHARMACY_ID,AI-0178,Mar,2,13.0
COUNTRY_PHARMACY_ID,AI-0178,Apr,3,7.0
COUNTRY_PHARMACY_ID,AI-0178,May,4,12.0
COUNTRY_PHARMACY_ID,AI-0178,Jun,5,5.0
COUNTRY_PHARMACY_ID,AI-0178,Jul,6,16.0
COUNTRY_PHARMACY_ID,AI-0178,Aug,7,4.0
COUNTRY_PHARMACY_ID,AI-0178,Sep,8,11.0
COUNTRY_PHARMACY_ID,AI-0178,Oct,9,4.0
COUNTRY_PHARMACY_ID,AI-0178,Nov,10,9.0
COUNTRY_PHARMACY_ID,AI-0178,Dec,11,6.0
COUNTRY_PHARMACY_ID,AI-0180,Feb,0,9.0
COUNTRY_PHARMACY_ID,AI-0180,Mar,1,63.0
COUNTRY_PHARMACY_ID,AI-0180,Apr,2,9.0
COUNTRY_PHARMACY_ID,AI-0180,May,3,130.0
COUNTRY_PHARMACY_ID,AI-0180,Jun,4,434.0
COUNTRY_PHARMACY_ID,AI-0180,Jul,5,335.0
COUNTRY_PHARMACY_ID,AI-0180,Aug,6,434.0
COUNTRY_PHARMACY_ID,AI-0180,Sep,7,301.0
COUNTRY_PHARMACY_ID,AI-0180,Oct,8,356.0
COUNTRY_PHARMACY_ID,AI-0180,Nov,9,93.0
COUNTRY_PHARMACY_ID,AI-0180,Dec,10,359.0
COUNTRY_PHARMACY_ID,AI-0181,Jan,0,187.0
COUNTRY_PHARMACY_ID,AI-0181,Feb,1,842.0
COUNTRY_PHARMACY_ID,AI-0181,Mar,2,778.0
COUNTRY_PHARMACY_ID,AI-0181,Apr,3,127.0
COUNTRY_PHARMACY_ID,AI-0181,May,4,573.0
COUNTRY_PHARMACY_ID,AI-0181,Jun,5,342.0
COUNTRY_PHARMACY_ID,AI-0181,Jul,6,126.0
COUNTRY_PHARMACY_ID,AI-0181,Aug,7,193.0
COUNTRY_PHARMACY_ID,AI-0181,Sep,8,2130.0
COUNTRY_PHARMACY_ID,AI-0181,Oct,9,1617.0
COUNTRY_PHARMACY_ID,AI-0181,Nov,10,1218.0
COUNTRY_PHARMACY_ID,AI-0181,Dec,11,1269.0
COUNTRY_PHARMACY_ID,AI-0183,Feb,0,118.0
COUNTRY_PHARMACY_ID,AI-0183,Mar,1,267.0
COUNTRY_PHARMACY_ID,AI-0183,Apr,2,169.0
COUNTRY_PHARMACY_ID,AI-0183,May,3,102.0
COUNTRY_PHARMACY_ID,AI-0183,Jun,4,127.0
COUNTRY_PHARMACY_ID,AI-0183,Jul,5,73.0
COUNTRY_PHARMACY_ID,AI-0183,Aug,6,80.0
COUNTRY_PHARMACY_ID,AI-0183,Sep,7,400.0
COUNTRY_PHARMACY_ID,AI-0183,Oct,8,167.0
COUNTRY_PHARMACY_ID,AI-0183,Nov,9,390.0
COUNTRY_PHARMACY_ID,AI-0183,Dec,10,210.0
COUNTRY_PHARMACY_ID,AI-0187,Jan,0,234.0
COUNTRY_PHARMACY_ID,AI-0187,Feb,1,441.0
COUNTRY_PHARMACY_ID,AI-0187,Mar,2,334.0
COUNTRY_PHARMACY_ID,AI-0187,Apr,3,580.0
COUNTRY_PHARMACY_ID,AI-0187,May,4,327.0
COUNTRY_PHARMACY_ID,AI-0187,Jun,5,342.0
COUNTRY_PHARMACY_ID,AI-0187,Jul,6,366.0
COUNTRY_PHARMACY_ID,AI-0187,Aug,7,639.0
COUNTRY_PHARMACY_ID,AI-0187,Sep,8,778.0
COUNTRY_PHARMACY_ID,AI-0187,Oct,9,446.0
COUNTRY_PHARMACY_ID,AI-0187,Nov,10,457.0
COUNTRY_PHARMACY_ID,AI-0187,Dec,11,583.0
COUNTRY_PHARMACY_ID,AI-0188,Jan,0,2327.0
COUNTRY_PHARMACY_ID,AI-0188,Feb,1,3004.0
COUNTRY_PHARMACY_ID,AI-0188,Mar,2,1666.0
COUNTRY_PHARMACY_ID,AI-0188,Apr,3,1772.0
COUNTRY_PHARMACY_ID,AI-0188,May,4,1522.0
COUNTRY_PHARMACY_ID,AI-0188,Jun,5,3033.0
COUNTRY_PHARMACY_ID,AI-0188,Jul,6,1555.0
COUNTRY_PHARMACY_ID,AI-0188,Aug,7,2526.0
COUNTRY_PHARMACY_ID,AI-0188,Sep,8,2505.0
COUNTRY_PHARMACY_ID,AI-0188,Oct,9,2200.0
COUNTRY_PHARMACY_ID,AI-0188,Nov,10,3118.0
COUNTRY_PHARMACY_ID,AI-0188,Dec,11,2890.0
COUNTRY_PHARMACY_ID,AI-0189,Jan,0,306.0
COUNTRY_PHARMACY_ID,AI-0189,Feb,1,610.0
COUNTRY_PHARMACY_ID,AI-0189,Mar,2,602.0
COUNTRY_PHARMACY_ID,AI-0189,Apr,3,1192.0
COUNTRY_PHARMACY_ID,AI-0189,May,4,869.0
COUNTRY_PHARMACY_ID,AI-0189,Jun,5,1316.0
COUNTRY_PHARMACY_ID,AI-0189,Jul,6,1101.0
COUNTRY_PHARMACY_ID,AI-0189,Aug,7,1674.0
COUNTRY_PHARMACY_ID,AI-0189,Sep,8,1603.0
COUNTRY_PHARMACY_ID,AI-0189,Oct,9,2139.0
COUNTRY_PHARMACY_ID,AI-0189,Nov,10,2323.0
COUNTRY_PHARMACY_ID,AI-0189,Dec,11,2601.0
COUNTRY_PHARMACY_ID,AI-0190,Jan,0,2506.0
COUNTRY_PHARMACY_ID,AI-0190,Feb,1,4799.0
COUNTRY_PHARMACY_ID,AI-0190,Mar,2,5267.0
COUNTRY_PHARMACY_ID,AI-0190,Apr,3,9944.0
COUNTRY_PHARMACY_ID,AI-0190,May,4,6956.0
COUNTRY_PHARMACY_ID,AI-0190,Jun,5,9005.0
COUNTRY_PHARMACY_ID,AI-0190,Jul,6,7930.0
COUNTRY_PHARMACY_ID,AI-0190,Aug,7,10245.0
COUNTRY_PHARMACY_ID,AI-0190,Sep,8,11136.0
COUNTRY_PHARMACY_ID,AI-0190,Oct,9,12001.0
COUNTRY_PHARMACY_ID,AI-0190,Nov,10,11178.0
COUNTRY_PHARMACY_ID,AI-0190,Dec,11,15398.0
COUNTRY_PHARMACY_ID,AI-0191,Jan,0,46.0
COUNTRY_PHARMACY_ID,AI-0191,Feb,1,116.0
COUNTRY_PHARMACY_ID,AI-0191,Mar,2,143.0
COUNTRY_PHARMACY_ID,AI-0191,Apr,3,124.0
COUNTRY_PHARMACY_ID,AI-0191,May,4,168.0
COUNTRY_PHARMACY_ID,AI-0191,Jun,5,76.0
COUNTRY_PHARMACY_ID,AI-0191,Jul,6,30.0
COUNTRY_PHARMACY_ID,AI-0191,Aug,7,70.0
COUNTRY_PHARMACY_ID,AI-0191,Sep,8,519.0
COUNTRY_PHARMACY_ID,AI-0191,Oct,9,123.0
COUNTRY_PHARMACY_ID,AI-0191,Nov,10,170.0
COUNTRY_PHARMACY_ID,AI-0191,Dec,11,22.0
COUNTRY_PHARMACY_ID,AI-0192,Jan,0,66.0
COUNTRY_PHARMACY_ID,AI-0192,Feb,1,73.0
COUNTRY_PHARMACY_ID,AI-0192,Apr,2,34.0
COUNTRY_PHARMACY_ID,AI-0192,May,3,270.0
COUNTRY_PHARMACY_ID,AI-0192,Jun,4,302.0
COUNTRY_PHARMACY_ID,AI-0192,Jul,5,162.0
COUNTRY_PHARMACY_ID,AI-0192,Aug,6,259.0
COUNTRY_PHARMACY_ID,AI-0192,Sep,7,496.0
COUNTRY_PHARMACY_ID,AI-0192,Oct,8,487.0
COUNTRY_PHARMACY_ID,AI-0192,Nov,9,553.0
COUNTRY_PHARMACY_ID,AI-0192,Dec,10,473.0
COUNTRY_PHARMACY_ID,AI-0194,Jan,0,36.0
COUNTRY_PHARMACY_ID,AI-0194,Feb,1,21.0
COUNTRY_PHARMACY_ID,AI-0194,Apr,2,277.0
COUNTRY_PHARMACY_ID,AI-0194,May,3,370.0
COUNTRY_PHARMACY_ID,AI-0194,Jun,4,276.0
COUNTRY_PHARMACY_ID,AI-0194,Jul,5,60.0
COUNTRY_PHARMACY_ID,AI-0194,Aug,6,120.0
COUNTRY_PHARMACY_ID,AI-0194,Sep,7,418.0
COUNTRY_PHARMACY_ID,AI-0194,Oct,8,415.0
COUNTRY_PHARMACY_ID,AI-0194,Nov,9,309.0
COUNTRY_PHARMACY_ID,AI-0194,Dec,10,207.0
COUNTRY_PHARMACY_ID,AI-0195,Jan,0,78.0
COUNTRY_PHARMACY_ID,AI-0195,Feb,1,272.0
COUNTRY_PHARMACY_ID,AI-0195,Mar,2,323.0
COUNTRY_PHARMACY_ID,AI-0195,Apr,3,455.0
COUNTRY_PHARMACY_ID,AI-0195,May,4,721.0
COUNTRY_PHARMACY_ID,AI-0195,Jun,5,953.0
COUNTRY_PHARMACY_ID,AI-0195,Jul,6,228.0
COUNTRY_PHARMACY_ID,AI-0195,Aug,7,525.0
COUNTRY_PHARMACY_ID,AI-0195,Sep,8,607.0
COUNTRY_PHARMACY_ID,AI-0195,Oct,9,398.0
COUNTRY_PHARMACY_ID,AI-0195,Nov,10,367.0
COUNTRY_PHARMACY_ID,AI-0195,Dec,11,277.0
COUNTRY_PHARMACY_ID,AI-0196,Mar,0,1.0
COUNTRY_PHARMACY_ID,AI-0196,Apr,1,5.0
COUNTRY_PHARMACY_ID,AI-0196,May,2,9.0
COUNTRY_PHARMACY_ID,AI-0196,Jun,3,1.0
COUNTRY_PHARMACY_ID,AI-0196,Jul,4,3.0
COUNTRY_PHARMACY_ID,AI-0196,Aug,5,3.0
COUNTRY_PHARMACY_ID,AI-0197,Jan,0,1.0
COUNTRY_PHARMACY_ID,AI-0197,Mar,1,1.0
COUNTRY_PHARMACY_ID,AI-0197,Apr,2,2.0
COUNTRY_PHARMACY_ID,AI-0197,May,3,3.0
COUNTRY_PHARMACY_ID,AI-0197,Jun,4,1.0
COUNTRY_PHARMACY_ID,AI-0197,Jul,5,5.0
COUNTRY_PHARMACY_ID,AI-0197,Aug,6,1.0
COUNTRY_PHARMACY_ID,AI-0197,Oct,7,2.0
COUNTRY_PHARMACY_ID,AI-0197,Nov,8,1.0
COUNTRY_PHARMACY_ID,AI-0199,Mar,0,1.0
COUNTRY_PHARMACY_ID,AI-0199,May,1,2.0
COUNTRY_PHARMACY_ID,AI-0199,Jun,2,2.0
COUNTRY_PHARMACY_ID,AI-0199,Sep,3,2.0
COUNTRY_PHARMACY_ID,AI-0201,Jan,0,129.0
COUNTRY_PHARMACY_ID,AI-0201,Feb,1,309.0
COUNTRY_PHARMACY_ID,AI-0201,Mar,2,189.0
COUNTRY_PHARMACY_ID,AI-0201,Apr,3,241.0
COUNTRY_PHARMACY_ID,AI-0201,May,4,36.0
COUNTRY_PHARMACY_ID,AI-0201,Jul,5,6.0
COUNTRY_PHARMACY_ID,AI-0201,Aug,6,240.0
COUNTRY_PHARMACY_ID,AI-0201,Sep,7,308.0
COUNTRY_PHARMACY_ID,AI-0201,Oct,8,366.0
COUNTRY_PHARMACY_ID,AI-0201,Nov,9,62.0
COUNTRY_PHARMACY_ID,AI-0201,Dec,10,40.0
COUNTRY_PHARMACY_ID,AI-0202,Jan,0,161.0
COUNTRY_PHARMACY_ID,AI-0202,Feb,1,256.0
COUNTRY_PHARMACY_ID,AI-0202,Mar,2,228.0
COUNTRY_PHARMACY_ID,AI-0202,Apr,3,499.0
COUNTRY_PHARMACY_ID,AI-0202,May,4,304.0
COUNTRY_PHARMACY_ID,AI-0202,Jun,5,240.0
COUNTRY_PHARMACY_ID,AI-0202,Jul,6,75.0
COUNTRY_PHARMACY_ID,AI-0202,Aug,7,249.0
COUNTRY_PHARMACY_ID,AI-0202,Sep,8,313.0
COUNTRY_PHARMACY_ID,AI-0202,Oct,9,605.0
COUNTRY_PHARMACY_ID,AI-0202,Nov,10,421.0
COUNTRY_PHARMACY_ID,AI-0202,Dec,11,284.0
COUNTRY_PHARMACY_ID,AI-0203,Jun,0,48.0
